id,Player Name,Position,Age,Nationality,Height,Weight,Shoots,Time On Ice,Total Assists,Total Goals,pim22,Total Shots,Total Games,Total Hits,Power Play Goals,Power Play Points,Power Play Time On Ice,evenTimeOnIce22,Total Penalty Minutes,Face Off Percentage,Shot Percentage,Game Winning Goals,Over Time Goals,Short Handed Goals,Short Handed Points,Short Handed Time On Ice,Blocked Shots,Plus Minus,Points,Total Shifts,Time On Ice Per Game,Even Time On Ice Per Game,Short Handed Time On Ice Per Game,Power Play Time On Ice Per Game,timeOnIce21,assists21,goals21,pim21,shots21,games21,hits21,powerPlayGoals21,powerPlayPoints21,powerPlayTimeOnIce21,evenTimeOnIce21,penaltyMinutes21,faceOffPct21,shotPct21,gameWinningGoals21,overTimeGoals21,shortHandedGoals21,shortHandedPoints21,shortHandedTimeOnIce21,blocked21,plusMinus21,points21,shifts21,timeOnIcePerGame21,evenTimeOnIcePerGame21,shortHandedTimeOnIcePerGame21,powerPlayTimeOnIcePerGame21,timeOnIce20,assists20,goals20,pim20,shots20,games20,hits20,powerPlayGoals20,powerPlayPoints20,powerPlayTimeOnIce20,evenTimeOnIce20,penaltyMinutes20,faceOffPct20,shotPct20,gameWinningGoals20,overTimeGoals20,shortHandedGoals20,shortHandedPoints20,shortHandedTimeOnIce20,blocked20,plusMinus20,points20,shifts20,timeOnIcePerGame20,evenTimeOnIcePerGame20,shortHandedTimeOnIcePerGame20,powerPlayTimeOnIcePerGame20,timeOnIce19,assists19,goals19,pim19,shots19,games19,hits19,powerPlayGoals19,powerPlayPoints19,powerPlayTimeOnIce19,evenTimeOnIce19,penaltyMinutes19,faceOffPct19,shotPct19,gameWinningGoals19,overTimeGoals19,shortHandedGoals19,shortHandedPoints19,shortHandedTimeOnIce19,blocked19,plusMinus19,points19,shifts19,timeOnIcePerGame19,evenTimeOnIcePerGame19,shortHandedTimeOnIcePerGame19,powerPlayTimeOnIcePerGame19,timeOnIce18,assists18,goals18,pim18,shots18,games18,hits18,powerPlayGoals18,powerPlayPoints18,powerPlayTimeOnIce18,evenTimeOnIce18,penaltyMinutes18,faceOffPct18,shotPct18,gameWinningGoals18,overTimeGoals18,shortHandedGoals18,shortHandedPoints18,shortHandedTimeOnIce18,blocked18,plusMinus18,points18,shifts18,timeOnIcePerGame18,evenTimeOnIcePerGame18,shortHandedTimeOnIcePerGame18,powerPlayTimeOnIcePerGame18,timeOnIce17,assists17,goals17,pim17,shots17,games17,hits17,powerPlayGoals17,powerPlayPoints17,powerPlayTimeOnIce17,evenTimeOnIce17,penaltyMinutes17,faceOffPct17,shotPct17,gameWinningGoals17,overTimeGoals17,shortHandedGoals17,shortHandedPoints17,shortHandedTimeOnIce17,blocked17,plusMinus17,points17,shifts17,timeOnIcePerGame17,evenTimeOnIcePerGame17,shortHandedTimeOnIcePerGame17,powerPlayTimeOnIcePerGame17,Salary_2017-18,Salary_2018-19,Salary_2019-20,Salary_2020-21,Salary,Salary Rank,Height (Inches),id,salary_rank_quantile,salary_2021-22_quantile,assists22_quantile,goals22_quantile,shots22_quantile,faceOffPct22_quantile,shotPct22_quantile,gameWinningGoals22_quantile,overTimeGoals22_quantile,points22_quantile,plusMinus22_quantile,offense_quantiles_total,Offensive Overall Rank,special_teams_quantiles_total,Special Teams Overall Rank,enforcer_quantiles_total,Enforcer Overall Rank,endurance_quantiles_total,Endurance Overall Rank,powerPlayGoals22_quantile,powerPlayPoints22_quantile,powerPlayTimeOnIce22_quantile,shortHandedGoals22_quantile,shortHandedPoints22_quantile,shortHandedTimeOnIce22_quantile,hits22_quantile,penaltyMinutes22_quantile,timeOnIce22_quantile,games22_quantile,shifts22_quantile,blocked22_quantile,timeOnIcePerGame22_quantile,evenTimeOnIcePerGame22_quantile,shortHandedTimeOnIcePerGame22_quantile,powerPlayTimeOnIcePerGame22_quantile,overall_rank_sum,Overall Rank
Filip Hronek,Filip Hronek,Defenseman,23,CZE,"6' 0""",183,Right,1718.06,33.0,5.0,36.0,133.0,78.0,70.0,2.0,7.0,146.5,1448.25,36.0,0.0,3.8,0.0,0.0,0.0,0.0,122.51,81.0,-29.0,38.0,1964.0,22.01,18.34,1.34,1.52,1309.37,24.0,2.0,16.0,114.0,56.0,67.0,0.0,11.0,142.29,1054.06,16.0,0.0,1.8,0.0,0.0,0.0,0.0,113.02,46.0,-18.0,26.0,1474.0,23.23,18.49,2.01,2.32,1553.14,22.0,9.0,46.0,125.0,65.0,105.0,1.0,10.0,187.07,1178.14,46.0,0.0,7.2,0.0,0.0,0.0,0.0,187.53,74.0,-38.0,31.0,1735.0,23.53,18.07,2.53,2.52,918.12,18.0,5.0,30.0,73.0,46.0,66.0,1.0,5.0,77.11,787.2,30.0,0.0,6.85,0.0,0.0,0.0,1.0,53.41,32.0,-10.0,23.0,1201.0,19.57,17.06,1.1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3200000.0,155,72,Filip Hronek,1,3,4,1,2,1,0,0,0,3,0,15.0,300,19.0,120,9.0,144,32.0,26,3,3,3,3,0,3,2,3,4,3,4,4,4,4,3,3,590,286
Troy Stecher,Troy Stecher,Defenseman,27,CAN,"5' 10""",186,Right,483.23,2.0,1.0,13.0,50.0,29.0,33.0,0.0,0.0,3.35,455.27,13.0,0.0,2.0,0.0,0.0,0.0,0.0,24.21,38.0,-7.0,3.0,601.0,16.4,15.42,0.5,0.07,761.54,8.0,3.0,12.0,55.0,44.0,33.0,0.0,0.0,12.02,732.22,12.0,0.0,5.5,0.0,0.0,0.0,0.0,17.3,46.0,-13.0,11.0,954.0,17.18,16.38,0.23,0.16,1058.59,12.0,5.0,32.0,86.0,69.0,69.0,0.0,0.0,4.08,1017.03,32.0,0.0,5.8,0.0,0.0,0.0,0.0,37.48,70.0,10.0,17.0,1473.0,15.2,14.44,0.32,0.03,1553.31,21.0,2.0,32.0,105.0,78.0,91.0,0.0,2.0,68.41,1372.46,32.0,0.0,1.9,0.0,0.0,1.0,1.0,112.04,96.0,9.0,23.0,1915.0,19.55,17.35,1.26,0.52,1279.11,10.0,1.0,35.0,94.0,68.0,111.0,0.0,1.0,16.05,1159.57,35.0,0.0,1.06,0.0,0.0,0.0,1.0,103.09,75.0,-7.0,11.0,1628.0,18.48,17.03,1.31,0.14,1418.3,21.0,3.0,25.0,125.0,71.0,51.0,1.0,8.0,192.51,1221.22,25.0,0.0,2.4,0.0,0.0,0.0,0.0,4.17,66.0,-16.0,24.0,1719.0,19.58,17.12,0.03,2.42,0.0,0.0,0.0,1200000.0,440000.0,368,70,Troy Stecher,4,0,0,0,0,0,0,0,0,0,1,5.0,396,6.0,395,4.0,382,10.0,307,0,0,0,0,1,1,0,0,0,0,0,2,2,3,2,1,1480,14
Michael Rasmussen,Michael Rasmussen,Center,22,CAN,"6' 6""",229,Left,1161.27,12.0,15.0,66.0,128.0,80.0,142.0,0.0,2.0,70.47,991.46,66.0,50.06,11.7,2.0,0.0,0.0,0.0,98.54,65.0,-25.0,27.0,1588.0,14.31,12.23,1.14,0.53,591.57,9.0,3.0,26.0,62.0,40.0,72.0,0.0,2.0,90.42,477.45,26.0,44.37,4.8,1.0,0.0,0.0,0.0,23.3,28.0,-5.0,12.0,774.0,14.47,11.56,0.35,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.43,10.0,8.0,29.0,74.0,62.0,84.0,4.0,4.0,111.21,636.59,29.0,35.93,10.81,0.0,0.0,0.0,0.0,0.23,28.0,-8.0,18.0,1014.0,12.04,10.16,0.0,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1000000.0,276,78,Michael Rasmussen,3,1,1,3,2,3,3,3,2,2,0,23.0,176,17.0,180,12.0,24,19.0,195,2,2,2,3,1,3,4,4,2,4,2,3,1,1,3,2,575,289
Gustav Lindstrom,Gustav Lindstrom,Defenseman,22,SWE,"6' 2""",190,Right,1015.17,12.0,1.0,22.0,41.0,63.0,59.0,0.0,0.0,2.56,933.3,22.0,0.0,2.4,0.0,0.0,0.0,0.0,78.51,77.0,-12.0,13.0,1284.0,16.06,14.49,1.15,0.02,209.32,3.0,0.0,0.0,8.0,13.0,14.0,0.0,0.0,0.14,189.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.01,17.0,1.0,3.0,266.0,16.07,14.33,1.32,0.01,264.37,1.0,0.0,14.0,9.0,16.0,19.0,0.0,1.0,11.34,231.26,14.0,0.0,0.0,0.0,0.0,0.0,0.0,21.37,15.0,-6.0,1.0,363.0,16.32,14.27,1.21,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,750000.0,332,74,Gustav Lindstrom,4,0,1,0,0,0,0,0,1,0,0,6.0,389,8.0,375,7.0,259,15.0,246,0,0,0,1,1,2,1,2,1,1,1,4,2,3,3,0,1269,52
Brad Richardson,Brad Richardson,Right Wing,36,CAN,"6' 0""",190,Left,453.18,4.0,4.0,35.0,31.0,44.0,59.0,0.0,0.0,2.12,416.03,35.0,58.15,12.9,1.0,0.0,0.0,0.0,35.03,20.0,-1.0,8.0,682.0,10.18,9.27,0.47,0.03,208.29,3.0,1.0,4.0,18.0,17.0,14.0,0.0,0.0,0.54,167.05,4.0,51.35,5.6,1.0,0.0,0.0,0.0,40.3,9.0,0.0,4.0,297.0,12.15,9.49,2.22,0.03,805.07,5.0,6.0,20.0,76.0,59.0,77.0,0.0,0.0,2.12,651.41,20.0,53.95,7.9,3.0,0.0,1.0,2.0,151.14,44.0,1.0,11.0,1204.0,13.38,11.02,2.33,0.02,1053.4,8.0,19.0,22.0,128.0,66.0,63.0,0.0,0.0,16.37,869.01,22.0,54.9,14.84,3.0,0.0,3.0,6.0,168.02,55.0,6.0,27.0,1549.0,15.57,13.1,2.32,0.15,1122.17,12.0,3.0,45.0,105.0,76.0,72.0,0.0,0.0,7.02,957.15,45.0,52.06,2.86,0.0,0.0,0.0,0.0,158.0,52.0,-24.0,15.0,1700.0,14.46,12.35,2.04,0.05,245.32,4.0,5.0,15.0,25.0,16.0,19.0,0.0,0.0,3.01,210.07,15.0,52.6,20.0,0.0,0.0,2.0,3.0,32.24,7.0,-1.0,9.0,339.0,15.2,13.07,2.01,0.11,0.0,0.0,0.0,0.0,156000.0,395,72,Brad Richardson,4,0,0,1,0,4,3,2,0,0,2,16.0,286,10.0,338,8.0,199,2.0,392,0,1,0,1,2,2,1,3,0,0,0,0,0,0,2,0,1215,60
Roman Josi,Roman Josi,Defenseman,31,CHE,"6' 1""",201,Left,2044.21,73.0,23.0,46.0,281.0,80.0,66.0,11.0,37.0,270.43,1716.58,46.0,0.0,8.2,2.0,0.0,0.0,0.0,56.4,133.0,13.0,96.0,2206.0,25.33,21.27,0.42,3.23,1168.37,25.0,8.0,20.0,141.0,48.0,27.0,1.0,14.0,144.0,998.27,20.0,0.0,5.7,3.0,2.0,0.0,1.0,26.1,83.0,-11.0,33.0,1290.0,24.2,20.48,0.32,3.0,1778.45,49.0,16.0,41.0,260.0,69.0,52.0,4.0,23.0,226.09,1414.05,41.0,0.0,6.2,1.0,0.0,0.0,0.0,138.31,108.0,22.0,65.0,1972.0,25.46,20.29,2.0,3.16,2063.34,41.0,15.0,42.0,274.0,82.0,53.0,2.0,12.0,244.3,1606.42,42.0,0.0,5.47,4.0,0.0,0.0,1.0,212.22,144.0,9.0,56.0,2359.0,25.09,19.35,2.35,2.58,1835.17,39.0,14.0,24.0,253.0,75.0,80.0,7.0,20.0,216.41,1390.0,24.0,0.0,5.53,3.0,1.0,0.0,1.0,228.36,120.0,24.0,53.0,2152.0,24.28,18.32,3.02,2.53,1805.23,37.0,12.0,18.0,217.0,72.0,54.0,7.0,18.0,217.45,1422.16,18.0,0.0,5.53,1.0,0.0,0.0,1.0,165.22,119.0,7.0,49.0,2076.0,25.04,19.45,2.17,3.01,0.0,0.0,0.0,11750000.0,10750000.0,5,73,Roman Josi,0,4,4,4,4,1,2,3,2,4,3,31.0,91,20.0,91,9.0,145,34.0,8,4,4,4,2,0,2,2,3,4,4,4,4,4,4,2,4,335,371
Matt Duchene,Matt Duchene,Center,30,CAN,"5' 11""",195,Left,1483.04,43.0,43.0,38.0,228.0,78.0,31.0,16.0,29.0,247.1,1234.19,38.0,54.09,18.9,6.0,3.0,0.0,0.0,1.35,28.0,6.0,86.0,1698.0,19.0,15.49,0.01,3.1,538.18,7.0,6.0,6.0,73.0,34.0,30.0,1.0,3.0,79.44,457.37,6.0,53.82,8.2,0.0,0.0,0.0,0.0,0.57,10.0,-12.0,13.0,652.0,15.49,13.27,0.01,2.2,1114.07,29.0,13.0,24.0,136.0,66.0,40.0,5.0,11.0,174.38,937.57,24.0,56.11,9.6,1.0,0.0,0.0,0.0,1.32,22.0,-4.0,42.0,1337.0,16.52,14.12,0.01,2.38,1374.54,39.0,31.0,8.0,172.0,73.0,28.0,6.0,14.0,187.28,1175.04,8.0,55.31,18.02,1.0,0.0,0.0,0.0,12.22,40.0,-3.0,70.0,1601.0,18.5,16.05,0.1,2.34,1503.14,32.0,27.0,18.0,190.0,82.0,60.0,9.0,13.0,219.49,1262.43,18.0,52.95,14.21,3.0,1.0,0.0,0.0,20.42,49.0,-22.0,59.0,1836.0,18.19,15.23,0.15,2.4,1409.25,23.0,18.0,12.0,160.0,77.0,42.0,3.0,9.0,193.21,1142.2,12.0,62.56,11.25,3.0,1.0,1.0,1.0,73.44,41.0,-34.0,41.0,1797.0,18.18,14.5,0.57,2.3,0.0,0.0,10000000.0,8000000.0,10000000.0,10,71,Matt Duchene,0,4,4,4,4,4,4,4,4,4,3,39.0,12,18.0,151,7.0,260,25.0,111,4,4,4,2,0,0,0,3,4,3,3,1,3,3,0,4,534,305
Erik Haula,Erik Haula,Left Wing,30,FIN,"6' 0""",193,Left,1177.17,26.0,18.0,47.0,141.0,78.0,129.0,2.0,4.0,74.25,1044.33,47.0,53.84,12.8,3.0,0.0,0.0,0.0,58.19,36.0,19.0,44.0,1522.0,15.05,13.23,0.44,0.57,816.09,12.0,9.0,14.0,85.0,51.0,63.0,1.0,3.0,75.47,638.42,14.0,55.1,10.6,2.0,1.0,2.0,2.0,101.4,23.0,4.0,21.0,1055.0,16.0,12.31,1.59,1.29,759.52,12.0,12.0,22.0,92.0,48.0,27.0,4.0,8.0,110.23,612.35,22.0,54.11,13.0,2.0,0.0,0.0,0.0,36.54,15.0,1.0,24.0,973.0,15.49,12.45,0.46,2.17,248.49,5.0,2.0,10.0,26.0,15.0,11.0,0.0,1.0,35.24,211.1,10.0,51.31,7.69,0.0,0.0,0.0,0.0,2.15,6.0,1.0,7.0,289.0,16.35,14.04,0.09,2.21,1320.24,26.0,29.0,37.0,175.0,76.0,85.0,11.0,19.0,181.01,1098.54,37.0,50.51,16.57,4.0,0.0,0.0,0.0,40.29,42.0,-16.0,55.0,1530.0,17.22,14.27,0.31,2.22,994.33,11.0,15.0,28.0,134.0,72.0,39.0,1.0,1.0,14.31,902.52,28.0,53.86,11.19,4.0,0.0,0.0,0.0,77.1,38.0,5.0,26.0,1389.0,13.48,12.32,1.04,0.12,0.0,0.0,0.0,0.0,2250000.0,198,72,Erik Haula,2,2,3,3,3,4,3,3,2,3,4,32.0,77,17.0,181,11.0,70,18.0,214,3,2,2,3,1,2,4,3,2,3,2,2,1,2,2,2,542,302
Calle Jarnkrok,Calle Jarnkrok,Center,29,SWE,"5' 11""",186,Right,1058.29,18.0,12.0,6.0,101.0,66.0,38.0,2.0,6.0,126.02,859.47,6.0,51.17,11.9,1.0,0.0,0.0,0.0,72.4,17.0,-14.0,30.0,1472.0,16.02,13.01,1.06,1.54,823.08,15.0,13.0,14.0,91.0,49.0,30.0,2.0,8.0,79.14,646.27,14.0,43.15,14.3,2.0,0.0,1.0,1.0,97.27,15.0,13.0,28.0,1067.0,16.47,13.11,1.59,1.37,1019.51,19.0,15.0,14.0,136.0,64.0,28.0,2.0,9.0,115.08,803.48,14.0,47.14,11.0,1.0,0.0,2.0,2.0,100.55,27.0,4.0,34.0,1392.0,15.56,12.33,1.34,1.47,1219.0,16.0,10.0,12.0,106.0,79.0,56.0,1.0,2.0,73.05,1007.15,12.0,50.15,9.43,1.0,0.0,1.0,1.0,138.4,22.0,13.0,26.0,1688.0,15.25,12.45,1.45,0.55,1080.12,19.0,16.0,12.0,105.0,68.0,36.0,1.0,4.0,46.0,879.07,12.0,51.25,15.24,3.0,1.0,2.0,2.0,155.05,31.0,20.0,35.0,1579.0,15.53,12.55,2.16,0.4,1273.48,16.0,15.0,25.0,134.0,81.0,49.0,2.0,4.0,66.2,1063.44,25.0,49.39,11.19,1.0,1.0,1.0,3.0,143.44,29.0,-1.0,31.0,1878.0,15.43,13.07,1.46,0.49,1800000.0,2100000.0,2200000.0,2200000.0,440000.0,369,71,Calle Jarnkrok,4,0,2,2,2,4,3,2,1,2,0,22.0,190,18.0,152,5.0,337,13.0,268,3,3,3,3,0,2,1,0,2,1,2,0,2,1,2,3,947,134
Erik Gudbranson,Erik Gudbranson,Defenseman,29,CAN,"6' 5""",222,Right,1414.52,11.0,6.0,68.0,129.0,78.0,145.0,0.0,0.0,6.25,1180.4,68.0,0.0,4.7,0.0,0.0,0.0,0.0,227.47,92.0,15.0,17.0,2035.0,18.08,15.08,2.55,0.04,805.53,3.0,1.0,59.0,58.0,45.0,111.0,0.0,0.0,3.22,698.03,59.0,0.0,1.7,1.0,0.0,0.0,0.0,104.28,64.0,-12.0,4.0,1047.0,17.54,15.3,2.19,0.04,987.42,5.0,4.0,95.0,78.0,51.0,89.0,0.0,0.0,6.27,876.44,95.0,0.0,5.1,0.0,0.0,0.0,1.0,104.31,58.0,0.0,9.0,1302.0,19.22,17.11,2.02,0.07,1385.32,8.0,2.0,87.0,94.0,76.0,184.0,0.0,0.0,3.23,1226.23,87.0,0.0,2.13,1.0,0.0,0.0,1.0,155.46,84.0,-20.0,10.0,1870.0,18.13,16.08,2.02,0.02,957.53,3.0,2.0,35.0,53.0,52.0,126.0,0.0,0.0,2.14,823.34,35.0,0.0,3.77,0.0,0.0,0.0,0.0,132.05,81.0,-7.0,5.0,1252.0,18.25,15.5,2.32,0.02,610.03,5.0,1.0,18.0,40.0,30.0,66.0,0.0,0.0,6.29,523.47,18.0,0.0,2.5,1.0,0.0,0.0,0.0,79.47,44.0,-14.0,6.0,765.0,20.2,17.27,2.39,0.12,0.0,0.0,0.0,0.0,1950000.0,223,77,Erik Gudbranson,2,2,1,1,2,1,1,1,1,1,4,17.0,272,14.0,252,12.0,25,27.0,80,1,0,1,1,3,4,4,4,3,3,4,4,3,3,4,1,629,270
Ryan Johansen,Ryan Johansen,Center,28,CAN,"6' 3""",218,Right,1308.32,37.0,26.0,53.0,118.0,79.0,72.0,11.0,24.0,239.56,1053.13,53.0,52.62,22.0,6.0,1.0,0.0,0.0,15.23,35.0,-2.0,63.0,1664.0,16.33,13.19,0.11,3.02,813.17,15.0,7.0,22.0,67.0,48.0,43.0,3.0,7.0,131.18,658.13,22.0,51.58,10.4,0.0,0.0,0.0,0.0,23.46,16.0,0.0,22.0,1009.0,16.56,13.42,0.29,2.44,1159.45,22.0,14.0,45.0,101.0,68.0,39.0,3.0,9.0,182.5,915.58,45.0,53.19,13.9,2.0,0.0,1.0,1.0,60.57,34.0,-5.0,36.0,1495.0,17.03,13.28,0.53,2.41,1564.25,50.0,14.0,42.0,136.0,80.0,95.0,0.0,16.0,243.23,1206.56,42.0,53.52,10.29,6.0,1.0,1.0,2.0,114.06,23.0,7.0,64.0,2000.0,19.33,15.05,1.25,3.02,1465.21,39.0,15.0,78.0,129.0,79.0,87.0,1.0,15.0,240.36,1142.09,78.0,55.44,11.63,3.0,0.0,0.0,2.0,82.36,35.0,13.0,54.0,1921.0,18.32,14.27,1.02,3.02,1544.31,47.0,14.0,60.0,154.0,82.0,77.0,4.0,23.0,239.5,1240.02,60.0,54.55,9.09,3.0,0.0,1.0,1.0,64.39,28.0,1.0,61.0,1998.0,18.5,15.07,0.47,2.55,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,28,75,Ryan Johansen,0,4,4,4,2,4,4,4,4,4,2,36.0,33,19.0,121,10.0,111,23.0,133,4,4,4,2,0,1,2,4,3,3,3,2,2,1,1,4,398,346
Mikael Granlund,Mikael Granlund,Center,29,FIN,"5' 10""",185,Left,1633.1,53.0,11.0,33.0,117.0,80.0,92.0,3.0,28.0,250.21,1233.12,33.0,47.18,9.4,3.0,0.0,0.0,0.0,149.37,45.0,-9.0,64.0,1923.0,20.24,15.24,1.52,3.07,992.23,14.0,13.0,14.0,74.0,51.0,46.0,5.0,7.0,131.05,748.57,14.0,51.81,17.6,1.0,0.0,0.0,0.0,112.21,42.0,-1.0,27.0,1215.0,19.27,14.41,2.12,2.34,1121.33,13.0,17.0,28.0,130.0,63.0,42.0,4.0,6.0,154.08,918.14,28.0,48.66,13.1,4.0,2.0,1.0,1.0,49.11,55.0,-4.0,30.0,1362.0,17.48,14.34,0.46,2.26,1449.08,38.0,16.0,24.0,189.0,79.0,46.0,2.0,20.0,202.28,1197.39,24.0,44.79,8.47,5.0,1.0,2.0,2.0,49.01,40.0,-8.0,54.0,1730.0,18.2,15.09,0.37,2.33,1446.11,46.0,21.0,18.0,193.0,77.0,47.0,7.0,19.0,192.12,1106.26,18.0,55.2,10.88,2.0,0.0,1.0,3.0,147.33,45.0,13.0,67.0,1727.0,18.46,14.22,1.54,2.29,1524.47,43.0,26.0,12.0,177.0,81.0,50.0,7.0,20.0,177.06,1226.01,12.0,48.48,14.69,4.0,1.0,3.0,4.0,121.4,50.0,23.0,69.0,1919.0,18.49,15.08,1.3,2.11,0.0,0.0,0.0,0.0,4000000.0,130,70,Mikael Granlund,1,3,4,2,2,3,2,3,2,4,1,27.0,129,21.0,73,10.0,112,32.0,27,3,4,4,2,0,4,3,3,4,4,4,3,4,3,3,4,341,366
Nick Cousins,Nick Cousins,Center,27,CAN,"5' 11""",183,Left,847.51,13.0,9.0,31.0,103.0,68.0,66.0,3.0,4.0,112.28,734.07,31.0,46.93,8.7,1.0,0.0,0.0,0.0,1.16,28.0,-8.0,22.0,1082.0,12.28,10.47,0.01,1.39,694.46,13.0,5.0,41.0,60.0,52.0,48.0,0.0,4.0,84.33,608.29,41.0,52.77,8.3,1.0,0.0,0.0,0.0,1.44,16.0,4.0,18.0,874.0,13.21,11.42,0.02,1.37,878.13,15.0,10.0,35.0,115.0,65.0,91.0,3.0,5.0,103.15,774.01,35.0,47.94,8.7,0.0,0.0,0.0,0.0,0.57,31.0,0.0,25.0,1148.0,13.3,11.54,0.0,1.35,1097.07,20.0,7.0,35.0,144.0,81.0,115.0,1.0,3.0,70.2,1025.46,35.0,46.73,4.86,2.0,0.0,0.0,0.0,1.01,51.0,-8.0,27.0,1532.0,13.32,12.39,0.0,0.52,913.15,7.0,12.0,31.0,119.0,71.0,117.0,1.0,1.0,23.04,887.59,31.0,37.5,10.08,1.0,1.0,0.0,0.0,2.12,39.0,-7.0,19.0,1312.0,12.51,12.3,0.01,0.19,720.04,10.0,6.0,31.0,99.0,60.0,61.0,1.0,2.0,70.44,647.51,31.0,41.01,6.06,0.0,0.0,0.0,0.0,1.29,24.0,-6.0,16.0,1006.0,12.0,10.47,0.01,1.1,0.0,0.0,0.0,1000000.0,2000000.0,217,71,Nick Cousins,2,2,1,2,2,3,2,2,3,2,1,22.0,191,15.0,233,8.0,200,9.0,320,3,2,3,3,0,0,2,2,1,1,1,1,0,0,0,3,944,135
Filip Forsberg,Filip Forsberg,Left Wing,26,SWE,"6' 1""",205,Right,1248.45,42.0,42.0,22.0,226.0,69.0,112.0,10.0,27.0,217.01,1029.43,22.0,100.0,18.6,8.0,1.0,0.0,0.0,2.01,48.0,12.0,84.0,1515.0,18.05,14.55,0.01,3.08,713.22,20.0,12.0,16.0,129.0,39.0,47.0,3.0,13.0,114.49,598.04,16.0,37.5,9.3,3.0,1.0,0.0,0.0,0.29,14.0,-9.0,32.0,842.0,18.17,15.2,0.0,2.56,1093.05,27.0,21.0,29.0,198.0,63.0,82.0,7.0,14.0,180.25,887.56,29.0,33.33,10.6,2.0,0.0,0.0,0.0,24.44,27.0,-7.0,48.0,1354.0,17.21,14.05,0.23,2.51,1191.27,22.0,28.0,26.0,217.0,64.0,100.0,7.0,10.0,193.39,930.54,26.0,14.28,12.9,4.0,1.0,2.0,2.0,66.54,29.0,8.0,50.0,1577.0,18.36,14.32,1.02,3.01,1170.46,38.0,26.0,38.0,179.0,67.0,86.0,13.0,21.0,194.02,938.49,38.0,44.44,14.53,6.0,2.0,0.0,1.0,37.55,37.0,27.0,64.0,1601.0,17.28,14.0,0.33,2.53,1518.29,27.0,31.0,32.0,234.0,82.0,97.0,3.0,9.0,214.42,1184.44,32.0,27.77,13.25,9.0,1.0,3.0,3.0,119.03,26.0,-4.0,58.0,2080.0,18.31,14.26,1.27,2.37,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,64,73,Filip Forsberg,0,4,4,4,4,4,4,4,4,4,3,39.0,13,18.0,153,9.0,146,23.0,134,4,4,4,2,0,0,3,2,2,2,2,3,3,3,0,4,446,333
Colton Sissons,Colton Sissons,Center,27,CAN,"6' 1""",200,Right,1276.49,21.0,7.0,30.0,87.0,79.0,188.0,1.0,4.0,34.21,1011.49,30.0,55.65,8.0,0.0,0.0,0.0,0.0,230.39,44.0,2.0,28.0,1696.0,16.09,12.48,2.55,0.26,775.01,7.0,8.0,18.0,58.0,54.0,74.0,0.0,0.0,8.36,639.46,18.0,53.97,13.8,0.0,0.0,1.0,2.0,126.39,27.0,2.0,15.0,1077.0,14.21,11.5,2.2,0.09,816.52,6.0,9.0,20.0,52.0,57.0,84.0,0.0,0.0,12.11,670.38,20.0,51.26,17.3,2.0,0.0,1.0,1.0,134.03,41.0,-2.0,15.0,1124.0,14.19,11.45,2.21,0.12,1203.19,15.0,15.0,23.0,111.0,75.0,109.0,1.0,2.0,87.31,967.34,23.0,53.09,13.51,3.0,1.0,0.0,1.0,148.14,52.0,20.0,30.0,1652.0,16.02,12.54,1.58,1.1,1303.38,18.0,9.0,42.0,120.0,81.0,136.0,1.0,7.0,157.04,959.08,42.0,55.29,7.5,4.0,0.0,0.0,3.0,187.26,49.0,2.0,27.0,1832.0,16.05,11.5,2.18,1.56,645.08,2.0,8.0,12.0,42.0,58.0,104.0,0.0,0.0,4.02,587.57,12.0,50.0,19.05,1.0,0.0,1.0,1.0,53.09,24.0,11.0,10.0,981.0,11.07,10.08,0.54,0.04,0.0,0.0,3450000.0,2500000.0,3650000.0,144,73,Colton Sissons,1,3,2,1,1,4,2,0,1,2,3,20.0,221,14.0,253,10.0,113,24.0,122,2,2,1,0,1,4,4,2,3,4,3,3,2,1,4,1,709,231
